Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Atributos AI-PAVE-BR,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Atributos Multimídia,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
id,product_type,,,extracted_attributes,cor_ol,voltagem_ol,marca_ol,tipo_ol,tipo_de_acendimento_ol,material_da_mesa_ol,quantidade_de_bocas_ol,alimentacao_ol,tipo_de_gas_ol,tipo_de_forno_ol,cor_llm,voltagem_llm,marca_llm,tipo_llm,tipo_de_acendimento_llm,material_da_mesa_llm,quantidade_de_bocas_llm,alimentacao_llm,tipo_de_gas_llm,tipo_de_forno_llm,cor,voltagem,marca,instalacao,tipo_de_acendimento,quantidade_de_bocas,alimentacao,tipo_de_gas,tipo_de_forno
venaxstore||25190,Fogão,Fogao a Pellets N 2 Le Corbusier Branco,"Características:<br>Fogão a Pellets* n 2 Le Corbusier,Com Chapa Vitrocerâmica com Borda em Aço Pintada em Epóxi Preto, Varão de Frontal de Alumínio, Fornalha com Tijolos Refratários Pré-Moldados, Depósito de pellets com Capacidade de 8 Kg, Abastecimento de Pellets Automatico, Ignição Automática, Controle Eletrônico de Temperatura de Três Receitas, Tranca na Porta da Fornalha e Forno, Portas de Vidro, Termômetro no Forno, Forno Esmaltado com duas Prateleiras, Pés Reguláveis.<br><br>* O Que é Pellets:<br>Pellets são Pequenos Cilindros de Biomassa Feitos Principalmente de Resíduos de Madeira, Como Serragem e Aparas, Compactados Sob Alta Pressão. Eles São Usados Como Combustível em Fogões, Lareiras e Caldeiras, Oferecendo uma Alternativa Sustentável e Eficiente aos Combustíveis Tradicionais. Os Pellets São Conhecidos por Sua Facilidade de Armazenamento, Manuseio e Queima Limpa, Além de Serem uma Fonte de Energia Renovável.<br><br>Ficha Técnica:<br>Tipo: Fogão a Pellets<br>Alimentação: Pellets<br>Chapa: Vidro Vitrocerâmico com Moldura Pintada em Epóxi na Cor Preta<br>Varão de proteção: Frontal de alumínio escovado<br>Suporte do varão de proteção: Aço 3mm pintado em preto<br>Controle de Temperatura: 3 Receitas Pré Reguladas (Baixo, Médio, Alto)<br>Timer: Digital<br>Fornalha: Tijolos refratários pré-moldados<br>Porta da fornalha: Vidro Vitrocerâmico<br>Tranca da porta da fornalha: Sim<br>Porta do ar: Esmaltada<br>Gaveta de cinzas: esmaltada<br>Forno: Sim<br>Porta do forno: Vidro Vitrocerâmico<br>Prateleiras do forno: 2 removíveis<br>Guarnições das portas: Chapa de aço<br>Puxadores: Baquelite na cor preta<br>Pés: 4 pés reguláveis<br>Acessórios: Pé e gancho para manuseio<br>Saída da chaminé: Central traseira<br>Revestimento corpo do produto: Pintura eletrostática<br>Termômetro no forno: Sim<br>Tensão: 127V ou 220v (escolha na hora da compra)<br>Frequência: 60Hz<br>Diâmetro da chaminé: 11 cm<br>Dimensões da chapa inteira(LxP): 88,0 x 55,0 cm<br><br>Dimensões da chapa de vidro(LxP): 78,5 x 45,0 cm<br><br>Dimensões do forno(LxPxA): 30,5 x 41,5 x 33 cm<br><br>Volume do forno: 40,8 L<br>Capacidade do depósito de pellets: 8 kg<br>Volume do forno: 40,8 L<br>Garantia: 1 ano<br><br>Consumo Aproximado<br>Receita 1 chama Baixa: 1,25 Kg/h<br>Receita 2 chama média: 1,60 Kg/h<br>Receita 3 chama forte: 1,95 Kg/h","{""cor"":""Branco"",""marca"":""Venax"",""voltagem"":""220 V""}",Branco,220 V,Venax,,,,,,,,Branco,127V ou 220v,Le Corbusier,Fogão a Pellets,Automática,Vitrocerâmico,Não informado,Pellets,Não informado,Esmaltado,,,,,,,,,
alvomagazine||0000844-1,Fogão,Fogão Mueller 5 bocas Decorato Preto Fosco com Tripla Chama,"<strong>Fogão Mueller 5 bocas Decorato Preto Fosco com Tripla Chama 127V - 220V (Bivolt) - </strong><br><strong>Características Gerais do Produto:</strong><br> • <strong>Acabamento do interior do forno:</strong> Autolimpante<br> • <strong>Acendimento:</strong> Acendimento automático total, na mesa e no forno<br> • <strong>Capacidade do forno (Litros):</strong> 98 Litros<br> • <strong>Classificação eficiência energética:</strong> A<br> • <strong>Dimensões da embalagem (cm):</strong> A: 87,7 x L: 77,0 x P: 68,0<br> • <strong>Dimensões externas (cm):</strong> A: 93,0 x L: 75,0 x P: 66,5<br> • <strong>Dimensões internas do forno (cm):</strong> A: 36 x L: 60 x P: 45<br> • <strong>Funções:</strong> Assa, doura, tosta, gratina e aquece<br> • <strong>Grades de mesa (quantas):</strong> 01 Trempe individual; 02 Trempe dupla<br> • <strong>Lâmpada:</strong> Lâmpada interna que facilita a visualização dos assados, com proteção de vidro<br> • <strong>Luz Interior:</strong> Sim<br> • <strong>Manípulos removíveis:</strong> Sim<br> • <strong>Material da grade:</strong> Aço esmaltado, removíveis e laváveis<br> • <strong>Material da mesa:</strong> Aço Inox brilhante<br> • <strong>Material do corpo:</strong> Aço inoxidável<br> • <strong>Material dos queimadores:</strong> Base em alumínio e espalhador em aço esmaltado preto fosco<br> • <strong>Pés:</strong> Pés que proporcionam maior estabilidade para o seu fogão<br> • <strong>Peso:</strong> Peso líquido: 35,50 kg / Peso bruto: 39,20 kg<br> • <strong>Porta do forno:</strong> Vidro duplo<br> • <strong>Potência dos queimadores:</strong> Queimador Tripla Chama: 4.100W; Queimador Dupla Chama: 3.000W; Queimador Família: 2.000W; Queimador Médio: 1.700W; Forno: Queimador 3.000W<br> • <strong>Prateleiras do forno:</strong> Forno com duas prateleiras de altura ajustável<br> • <strong>Tampa:</strong> Tampa de vidro temperado<br> • <strong>Tensão:</strong> 127V - 220V (Bivolt)<br> • <strong>Tipo de controle:</strong> Botões Frontais<br> • <strong>Tipo de gás:</strong> GLP ou GN (Sai da fábrica GLP: primeira conversão gratuita – dentro da garantia)<br> • <strong>Válvula corta gás:</strong> Sim<br> • <strong>Variação de temperatura (mínima/máxima):</strong> 170oC a 290oC<br> • <strong>Modelo referência do produto:</strong> Decorato 601230054<br> • <strong>Atenção:</strong> O plugue do cabo de alimentação de seu produto está em conformidade com a NBR 14136/2002 do Inmetro e deverá ser mantido.<br> <br><strong>Acompanha o produto:</strong><br> • Manual de Instruções<br> • Rede de postos autorizados<br><br><strong>Garantia:</strong><br> • 12 Meses de Garantia de Fábrica","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Mueller"",""material_da_mesa"":""Aço Inox, Vidro"",""quantidade_de_bocas"":""5 Bocas"",""tipo_de_acendimento"":""Automático"",""tipo_de_gas"":""GLP"",""voltagem"":""Bivolt""}",Preto,Bivolt,Mueller,,Automático,"Aço Inox, Vidro",5 Bocas,Gás,GLP,,Preto Fosco,Bivolt,Mueller,Fogão,Automático,Aço Inox,5 bocas,Não informado,GLP ou GN,Autolimpante,Preto,Bivolt,Mueller,de Piso,Automático,5 Bocas,Gás,GLP,Simples
utilidadesdomesticasudltda||1176,Fogão,Fogão Cook FGV408PT 4 Bocas Mesa Vidro de Piso Suggar,"Fogão de Piso Cook Mesa de Vidro 4 Queimadores Suggar FGV408PT Design super moderno, mesa de vidro temperado: qualidade e alta resistência, mesa de alta potência com diversos tipos de queimadores, trempes individuais de aço esmaltado: mais estabilidade no manuseio das panelas, acendimento automático total na mesa e no forno; queimadores de aço esmaltado.<br> <br> Especificações: <br> Design super moderno<br> Mesa de vidro temperado: qualidade e alta resistência<br> Trempes individuais de aço esmaltado: mais estabilidade no manuseio das panelas<br> Acendimento automático total na mesa e no forno<br> Queimadores de aço esmaltado;<br> Capacidade do forno: 56L<br> Forno Easy Clean: a gordura não gruda e fica mais fácil de limpar; <br> Dobradiças italianas: amortecem o fechamento da porta<br> <br> Características:<br> Marca: Suggar<br> Modelo: FGV408PT<br> Quantidade de bocas: 4<br> Tipo de Acendimento: Automático<br> Tipo de fogão: Piso<br> Capacidade do forno: 56L<br> Tipo de Mesa: Vidro<br> Proteção térmica com vidro duplo no forno;<br> Controle de temperatura do forno: 180°C a 280°C;<br> Pés elevados que facilitam a limpeza do piso;<br> Forno com válvula de segurança;<br> 2 grades fixas com 3 níveis de ajuste no forno;<br> Bivolt.<br> <br> Conteúdo da embalagem:<br> 1 Fogão<br> 1 Manual de instalação.<br> <br> Dimensões do produto:<br> Altura: 92,00 cm <br> Largura: 50 cm <br> Profundidade: 65 cm<br> Peso: 22 Kg<br> <br> Garantia: 12 Meses do Fabricante<br> <br> Atenção:<br> Verifique a voltagem correta para o seu equipamento. Grande parte dos eletrodomésticos no Brasil está disponível em duas voltagens: 110V ou 220V. Certifique-se qual a voltagem de sua residência e selecione o produto conforme essa especificação.<br> Devido às normas da ABNT e às resoluções no 13 de 2006, no 2 de 2007 e no 8 de 2009 do CONMETRO, os fabricantes estão mudando as tomadas para o novo padrão. Para utilizar este produto, será preciso adaptador ou a troca da tomada antiga. Não nos responsabilizamos por esta alteração.","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Suggar"",""material_da_mesa"":""Vidro"",""quantidade_de_bocas"":""4 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Suggar,Piso,Automático,Vidro,4 Bocas,Gás,,,Não informado,Bivolt,Suggar,Piso,Automático,Vidro,4,Não informado,Não informado,Easy Clean,Preto,Bivolt,Suggar,de Piso,Automático,4 Bocas,Gás,,Simples
olistsp||OSPG63B726AVHJD8,Fogão,Fogao 5B Atlas Monaco Top Glass Mesa Vidro Acen - 300000711,"Fogao 5b atlas monaco top glass mesa vidro com acen - 300000711 Fogao 5b atlas monaco top glass mesa vidro com acen característicasmesa: vidroposição manípulos: top controltrempes: individual de chapacapacidade do forno: 86,5 litrosacabamento do forno: limpa fácilgrades: 1 deslizanteacendimento: automáticotemperaturas do forno: 190c, 210c, 240c, 270c e 290c.turbo convecção: nãotimer: nãoqueimadores: 2q ramal de 1,7kw / 2q família de 1,0kw / 1q mega chama de 3,0 kw. informações adicionaismesa de vidrotrempes de 6 pontas de chapa de aço esmaltadomanípulos removíveisvisor amplo do fornovidro duplo na porta do fornovidro interno removívelbivolt dimensõesaltura: 88,5 cmlargura: 75 cmprofundidade: 59,5 cmpeso: 30,2 kg embalagemaltura: 90,8 cm largura: 76,8 cmprofundidade: 62,4 cmpeso: 33,2 kggarantia12 mesescor: preto - voltagem: sem voltagem.","{""cor"":""Preto"",""marca"":""Atlas"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Atlas,,Automático,,,,,,preto,bivolt,atlas,fogao,automático,vidro,5b,gás,Não informado,Não informado,Preto,Bivolt,Atlas,de Piso,Automático,5 Bocas,,,Simples
olistplus||O2EYOCMY7HD3SEH4,Fogão,Fogao 5B Atlas Monaco Plus C/Acend - 300000717,"Fogao 5b Atlas Monaco Plus C/acend - 300000717 Característica do Produto:Puxador tubular metálico, mais estabilidade para a abertura da porta, além de agregar beleza e modernidade.Trempes em nova trama, além de mais robustas, adere melhor a base das panelas e reduz a instabilidade.Pés novo design mais clean e mais altos, acompanha o formato frontal do fogão, além da facilidade de limpeza.Painel nova serigrafia, mais fácil de escolher e controlar a temperatura das bocas e forno.4 bocas:2Q Ramal (1,7kW)2Q Tam. Família (2,0 kW)Sem embalagem:48 x 88,6 x 58,5 larg x alt x prof (em cm)Sem embalagem:17,9 kg5 bocas2Q Ramal (1,7kW)2Q Tam. Família (2,0 kW)1Q Mega Chama (3,0 kW)Sem embalagem:75 x 88,6 x 58,5Larg x alt x prof (em cm)Sem embalagem:24,6 kgCapacidade do forno5 bocas 86,5 LITROS4 bocas 50 LITROSForno Limpa FácilTampa de vidro na mesa, manípulos removíveis, visor amplo na porta do forno, vidro duplo na porta do forno e vidro interno removível. Cor: PRETO - Voltagem: SEM VOLTAGEM ..","{""cor"":""Preto"",""marca"":""Atlas"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso""}",Preto,,Atlas,Piso,,,5 Bocas,,,,PRETO,SEM VOLTAGEM,Atlas,Fogao,CAcend,Não informado,5 bocas,Não informado,Não informado,Limpa Fácil,Preto,,Atlas,de Piso,Automático,5 Bocas,,,Simples
acasademoveis||CR212.T02,Fogão,Fogão 5 Bocas a Gás Acendimento Automático Realce Glass Bivolt CR212,"<p>O Fogão 5 Bocas a Gás Acendimento Automático Realce Glass Bivolt CR212 é a escolha perfeita para quem busca qualidade e durabilidade em um fogão. Com sua trempe em ferro fundido 5mm, você tem mais segurança ao cozinhar seus pratos favoritos. Composto por 5 queimadores, 1 queimador rápido tripla chama de 2,8KW, 1 queimador semi rápido de 1,6KW e 3 queimadores super rápidos de 2,75KW, que garantem um aquecimento uniforme podendo cozinhar diferentes pratos simultaneamente. O forno conta com tecnologia de esmaltação ""Cleartec"", ou seja, as paredes internas do forno são esmaltadas e lisas, com isso, quando aquecida, a gordura acumulada na superfície derrete, o que faz com que a limpeza fique muito mais simples, sem a necessidade de de esfregar as paredes do forno.NÃO possui grill no forno.<br><br>- Acendimento: Automático<br>- Alimentação: Gás<br>- Voltagem: Bivolt<br>- Material da Base: Vidro Temprerado 6mm<br>- Trempes (grades): Cromado<br>- Capacidade do Forno: 94l<br>- Porta do Forno: Vidro Duplo Temperado<br>- Puxador do Forno: Alumínio Escovado<br>- Autolimpante: Sim (Sistema Cleartecv)<br>- Garantia: 12 Meses<br><br>Conteúdo da Embalagem:<br>1 (um) Fogão 5 Bocas<br>Manual<br>*Verifique se sua cozinha possui o espaço adequado para a instalação. <br><br>Dimensões do produto<br>Altura: 91,5cm | Largura: 73,5cm | Profundidade: 63cm<br><br>*As cores do produto podem sofrer variações de tonalidade de acordo com as configurações do seu dispositivo.<br><br>*Imagem meramente ilustrativa.</p>","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Realce"",""quantidade_de_bocas"":""5 Bocas"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Realce,,Automático,,5 Bocas,Gás,,,Não informado,Bivolt,Realce,Fogão,Automático,Vidro Temperado,5 Bocas,Gás,Não informado,Não informado,Preto,Bivolt,Realce,de Piso,Automático,5 Bocas,Gás,,Simples
lojastaqi||218086,Fogão,Fogão Atlas Mônaco Plus - 5 bocas - Branco,"Para quem gosta de cozinhar, ter em casa um bom fogão é indispensável, e sabendo disso a Atlas conta com uma variedade de modelos, que atende a todos os tipos de necessidade, desde as pessoas que moram sozinhas até as grandes famílias. Por isso vale a pena conferir o fogão Mônaco Plus 5 bocas, ele tem acendimento automático e grades deslizantes que vão garantir mais segurança durante o preparo dos alimentos. O forno conta com tecnologia limpa fácil e sua mesa possui material de inox. Isso tudo sem contar que ele está disponível na cor branco e possui classificação energética A que garante mais economia na sua conta de energia. E tem mais, seus pés altos vão oferecer mais praticidade na hora da limpeza. Leve agora esse fogão e tenha mais desempenho e modernidade na sua cozinha!","{""alimentacao"":""Gás"",""cor"":""Branco"",""marca"":""Atlas"",""material_da_mesa"":""Aço Inox, Vidro"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""tipo_de_gas"":""GLP"",""voltagem"":""Bivolt""}",Branco,Bivolt,Atlas,Piso,Automático,"Aço Inox, Vidro",,Gás,GLP,,Branco,Não informado,Atlas,Fogão,Automático,Inox,5 bocas,Não informado,Não informado,Não informado,Branco,Bivolt,Atlas,de Piso,Automático,5 Bocas,Gás,GLP,Simples
efacil||2221014,Fogão,"Fogão de Piso Dako 5 Bocas Supreme Glass, Mesa de Vidro, Acendimento Automático, Preto, Bivolt",PRODUTO DESATIVADO<br>,"{""cor"":""Preto"",""marca"":""Dako"",""material_da_mesa"":""Vidro"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Dako,Piso,Automático,Vidro,,,,,Preto,Bivolt,Dako,Piso,Automático,Vidro,5 Bocas,Não informado,Não informado,Não informado,Preto,Bivolt,Dako,de Piso,Automático,5 Bocas,Gás,GLP,Simples
moveislinhares||111475,Fogão,Fogão Dako 5 bocas Diplomata com Acendimento Automático e Tripla Chama Preto,"Fogão Dako 5 bocas Diplomata com Acendimento Automático e Tripla Chama Preto<br><br>O fogão Diplomata tem um design moderno e resistente!<br><br>Agora ficou mais simples cozinhar! Ele conta com capacidade de 100L no forno e uma mesa moderna em vidro temperado.<br><br>Umas das bocas possui potência tripla chama que agiliza o preparo de grandes receitas :)<br><br>*Características informadas pelo fabricante da marca*<br><br>Informações Técnicas:<br>- Marca: Dako<br>- Modelo: Diplomata<br>- Tipo: 5 bocas<br>- Voltagem: Bivolt<br>- Mesa: Vidro temperado<br>- Acendimento: Automático<br>- Eficiência energética: A<br>- Capacidade Forno: 100 Litros<br><br>Cor:<br>- Preto<br><br>Características do Produto:<br>- Sistema bloqueia gás<br>- Forno com vidro duplo<br>- Lâmpada do forno inclusa<br>- Possui botões removíveis<br>- Possui queimador tripla chama<br>- Acabamento do forno: Limpa fácil<br>- Grades do forno: 01 autodeslizante e 01 deslizante<br>- Trempes individuais em ferro fundido (8 ponto de apoio)<br><br>Dimensões:<br>- Altura: 94,7cm<br>- Largura: 76cm<br>- Profundidade: 66,7cm<br><br>Garantia do fornecedor: 12 meses.","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Dako"",""material_da_mesa"":""Vidro"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Dako,Piso,Automático,Vidro,5 Bocas,Gás,,,Preto,Bivolt,Dako,5 bocas,Automático,Vidro temperado,5,Não informado,Não informado,Não informado,Preto,Bivolt,Dako,de Piso,Automático,5 Bocas,Gás,GLP,Simples
magazineluiza||226195700,Fogão,Fogão 5 Bocas Mesa de Vidro Dako Preto,"Para quem gosta de cozinhar, ter em casa um bom fogão é indispensável, e sabendo disso a Dako conta com uma variedade de modelos, que atende a todos os tipos de necessidade, desde as pessoas que moram sozinhas até as grandes famílias. O fogão Glass dispõem de 5 bocas, tem acendimento automático, um queimador tripla chama e trempes de ferro fundido individuais que garante mais segurança para as suas panelas. Isso sem falar na mesa de vidro temperado que proporciona mais praticidade na hora da limpeza. Já o forno simples conta com duas prateleiras. Disponível na cor preto, possui classificação energética A e tem design moderno, que vai combinar com a sua cozinha!","{""cor"":""Preto"",""marca"":""Dako"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Dako,Piso,Automático,,,,,,Preto,Não informado,Dako,Fogão,Automático,Vidro,5 Bocas,Não informado,Não informado,Simples,Preto,Bivolt,Dako,de Piso,Automático,5 Bocas,Gás,GLP,Simples
realceeletrodomesticos||31388,Fogão,Fogão De Piso Realce Iris Timer Glass 5 Bocas Preto GLP,"<p>Transforme sua experiência culinária com o Fogão Iris Timer Glass, uma peça elegante e eficiente que eleva o padrão da sua cozinha. Com um design contemporâneo e funcional, este fogão é mais do que um simples eletrodoméstico; é uma declaração de estilo e praticidade.</p><p>O Fogão Iris Timer Glass apresenta um espaçoso forno de 94 litros, equipado com uma lâmpada interna para proporcionar uma visão nítida dos seus pratos em preparo. Sua mesa de vidro temperado não só adiciona durabilidade excepcional, mas também facilita a limpeza, enquanto adiciona um toque de sofisticação à sua cozinha.</p><p>Com queimadores potentes e precisos, o Fogão Iris Timer Glass oferece versatilidade para uma variedade de técnicas de cozimento. Seus controles digitais e timer integrado tornam o processo de preparação ainda mais conveniente, permitindo ajustar o tempo de cozimento com facilidade para resultados perfeitos a cada vez.</p><p>Para garantir estabilidade e durabilidade, as trempes de ferro fundido completam a mesa do fogão, proporcionando um suporte seguro para suas panelas. Além disso, o forno é equipado com duas grades ajustáveis, oferecendo flexibilidade para acomodar diferentes tamanhos de assadeiras e formas.</p><p>O Fogão Iris Timer Glass não é apenas um aparelho de cozinha; é uma peça central que combina desempenho excepcional com estilo incomparável. Prepare-se para elevar sua arte culinária a novas alturas com este incrível fogão.</p><p>Faça do Fogão Iris Timer Glass a escolha central da sua cozinha hoje mesmo e experimente o poder da excelência culinária em sua própria casa.</p><p><br></p><p>**Os fogões Realce saem de fábrica preparados para uso com gás do tipo GLP, havendo necessidade de transformação do produto para outro tipo de gás, o custo será do consumidor. Entre em contato com nossa Rede de Serviços caso precise convertê-lo para GN (gás natural).</p>","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Realce"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso""}",Preto,,Realce,Piso,,,5 Bocas,Gás,,,Preto,Não informado,Realce,Piso,Não informado,Vidro Temperado,5 Bocas,Gás,GLP,Não informado,Preto,,Realce,de Piso,Automático,5 Bocas,Gás,GLP,Simples
tabaratotolevando||10914,Fogão,Fogão de Piso Atlas 4 Bocas Acendimento Automático Monaco Plus,"Para quem gosta de cozinhar, ter em casa um bom fogão é indispensável, e sabendo disso a Atlas conta com uma variedade de modelos, que atende a todos os tipos de necessidade, desde as pessoas que moram sozinhas até as grandes famílias. Por isso vale a pena conferir o fogão Mônaco Plus 4 bocas da Atlas. Ele tem acendimento automático e grades deslizantes que vão garantir mais segurança durante o preparo dos alimentos. O forno conta com tecnologia limpa fácil e sua mesa possui material de inox. Isso tudo sem contar que ele está disponível na cor branco e possui classificação energética A que garante mais economia na sua conta de energia. E tem mais, seus pés altos vão oferecer mais praticidade na hora da limpeza. Leve agora esse fogão e tenha mais desempenho e modernidade na sua cozinha!","{""alimentacao"":""Gás"",""cor"":""Branco"",""marca"":""Atlas"",""material_da_mesa"":""Aço Inox, Vidro"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""tipo_de_gas"":""GLP"",""voltagem"":""Bivolt""}",Branco,Bivolt,Atlas,Piso,Automático,"Aço Inox, Vidro",,Gás,GLP,,branco,Não informado,Atlas,Piso,Automático,inox,4 Bocas,Não informado,Não informado,Não informado,Branco,Bivolt,Atlas,de Piso,Automático,4 Bocas,Gás,GLP,Simples
marciusmagazine||0043370068,Fogão,Fogão Itatiaia Waves 6 bocas com Acendimento Automático - Bivolt - Preto,"<p> Fogão Itatiaia Waves 6 bocas com Acendimento Automático - Bivolt - Preto </p><p> <br></p><p>Quer ter o melhor da modernidade em sua cozinha? <br><br>Somente com o Fogão de 6 bocas da Itatiaia sua cozinha ficará mais bonita e com qualidade que você sempre quis. <br><br>A linha Waves possui manípulos diferenciados com anel metalizado e acendimento automático.<br><br>Os queimadores de alumínio garantem alto desempenho e deixam suas tarefas na cozinha muito mais rápidas.<br><br>Seu forno tem capacidade de 88,5 litros, é autolimpante, com luz interna blindada e prateleira que acomoda diversos tamanhos de assadeira.<br><br>Qualidade e beleza somente com a linha de Fogões da Itatiaia!</p><p> <br> </p><p><strong>Marca: </strong> Itatiaia</p><p><strong>Referência: </strong> 3700000057</p><p><strong>Cor: </strong> Branco</p><p><strong>Linha: </strong> Waves</p><p><strong>Código de Barras EAN: </strong> 7892946330098</p><p><strong>À gás: </strong> Sim</p><p><strong>Elétrico: </strong> Sim</p><p><strong>Voltagem: </strong> Bivolt</p><p><strong>Potência: </strong> 2,4 W</p><p><strong>Consumo de energia: </strong> 12,9 kw/h</p><p><strong>Material: </strong> Aço e plástico</p><p><strong>Número de bocas e queimadores: </strong> 6</p><p><strong>Forno: </strong> -Capacidade: 88,5 litros | -Autolimpante | -Luz: sim | -Porta fria</p><p><strong>Painel: </strong> Sim</p><p><strong>Selo Procel: </strong> Sim</p><p><strong>Relógio e timer: </strong> Não</p><p><strong>Acendimento automático: </strong> Sim</p><p><strong>Acendimento inteligente: </strong> Não</p><p><strong>Grill: </strong> Não</p><p><strong>Trava de segurança: </strong> Sim</p><p><strong>Queimador rápido: </strong> Não</p><p><strong>Pés nivelados: </strong> Sim</p><p><strong>Termostato: </strong> Não</p><p><strong>Estufa móvel: </strong> Não</p><p><strong>Revestimento interno: </strong> Lã de vidro / aço</p><p><strong>Bandeja coletora de resíduos: </strong> Não</p><p><strong>Peso aproximado do produto: </strong> 30,00 kg</p><p><strong>Peso aproximado do produto embalado: </strong> 32,10 kg</p><p><strong>Dimensões aproximadas do produto: </strong> -Altura: 80 cm | -Largura: 65 cm | -Profundidade: 70 cm</p><p><strong>Dimensões aproximadas do produto embalado: </strong> -Altura: 81,5 cm | -Largura: 68 cm | -Profundidade: 73 cm</p><p><strong>Garantia do fornecedor: </strong> 01 ano</p><p><strong>Aviso: </strong> Imagens meramente ilustrativas</p>","{""cor"":""Preto"",""marca"":""Itatiaia"",""quantidade_de_bocas"":""6 Bocas"",""voltagem"":""Bivolt""}",Preto,Bivolt,Itatiaia,,,,6 Bocas,,,,Preto,Bivolt,Itatiaia,Fogão,Automático,Não informado,6,Gás,Não informado,Autolimpante,Preto,Bivolt,Itatiaia,de Piso,Automático,6 Bocas,Gás,GLP,Simples
friopecas||140065,Fogão,Fogão de Piso Mueller 4 Bocas Decorato Vetro Preto  Bivolt,"Fogão de Piso Mueller 4 Bocas Decorato Vetro Preto – Bivolt <p>Estilo, sofisticação e modernidade em um único produto, esse é o Fogão de Piso Mueller 4 Bocas Decorato Vetro Inox. </p> <p> Eficiência, desempenho e prazer de cozinhar: </p> <p> Os fogões Decorato Vetro foram feitos para as pessoas que vêem na cozinha o espaço perfeito para expandir a criatividade, descobrir habilidades, aperfeiçoar técnica e saborear os bons momentos da vida. Inspire-se a criar com estes fogões! </p> <p> Mesa com diferentes potências de queimadores: </p> <p> Para você explorar suas receitas com mais liberdade. </p> <p> Grades de ferro fundido com design especial: </p> <p> Mesa mais integrada para mover suas panelas. </p> <p> Puxador em alumínio escovado: </p> <p> Acabamento sofisticado do puxador em alumínio escovado. </p>","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Mueller"",""quantidade_de_bocas"":""4 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Mueller,Piso,Automático,,4 Bocas,Gás,,,Preto,Bivolt,Mueller,Piso,Não informado,Vetro,4 Bocas,Não informado,Não informado,Não informado,Preto,Bivolt,Mueller,de Piso,Automático,4 Bocas,Gás,GLP,Simples
